Book title,Price,Availability,Rating,Product page link,Rating_num
The Girl Who Kicked the Hornet's Nest (Millennium Trilogy #3),57.48,In stock,One,https://books.toscrape.com/catalogue/the-girl-who-kicked-the-hornets-nest-millennium-trilogy-3_248/index.html,1
The Exiled,43.45,In stock,Three,https://books.toscrape.com/catalogue/the-exiled_247/index.html,3
"The End of Faith: Religion, Terror, and the Future of Reason",22.13,In stock,Four,https://books.toscrape.com/catalogue/the-end-of-faith-religion-terror-and-the-future-of-reason_246/index.html,4
"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",13.03,In stock,Four,https://books.toscrape.com/catalogue/the-elegant-universe-superstrings-hidden-dimensions-and-the-quest-for-the-ultimate-theory_245/index.html,4
"The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements",57.35,In stock,Five,https://books.toscrape.com/catalogue/the-disappearing-spoon-and-other-true-tales-of-madness-love-and-the-history-of-the-world-from-the-periodic-table-of-the-elements_244/index.html,5
The Devil Wears Prada (The Devil Wears Prada #1),44.29,In stock,One,https://books.toscrape.com/catalogue/the-devil-wears-prada-the-devil-wears-prada-1_243/index.html,1
The Demon-Haunted World: Science as a Candle in the Dark,52.25,In stock,Four,https://books.toscrape.com/catalogue/the-demon-haunted-world-science-as-a-candle-in-the-dark_242/index.html,4
The Day the Crayons Came Home (Crayons),26.33,In stock,Five,https://books.toscrape.com/catalogue/the-day-the-crayons-came-home-crayons_241/index.html,5
The Da Vinci Code (Robert Langdon #2),22.96,In stock,Two,https://books.toscrape.com/catalogue/the-da-vinci-code-robert-langdon-2_240/index.html,2
The Cuckoo's Calling (Cormoran Strike #1),19.21,In stock,One,https://books.toscrape.com/catalogue/the-cuckoos-calling-cormoran-strike-1_239/index.html,1
The Complete Stories and Poems (The Works of Edgar Allan Poe [Cameo Edition]),26.78,In stock,Four,https://books.toscrape.com/catalogue/the-complete-stories-and-poems-the-works-of-edgar-allan-poe-cameo-edition_238/index.html,4
The Complete Poems,41.32,In stock,Five,https://books.toscrape.com/catalogue/the-complete-poems_237/index.html,5
The Catcher in the Rye,24.55,In stock,One,https://books.toscrape.com/catalogue/the-catcher-in-the-rye_236/index.html,1
The Cat in the Hat (Beginner Books B-1),16.26,In stock,Two,https://books.toscrape.com/catalogue/the-cat-in-the-hat-beginner-books-b-1_235/index.html,2
The Case for Christ (Cases for Christianity),47.84,In stock,One,https://books.toscrape.com/catalogue/the-case-for-christ-cases-for-christianity_234/index.html,1
The Book Thief,53.49,In stock,Two,https://books.toscrape.com/catalogue/the-book-thief_233/index.html,2
The Book of Basketball: The NBA According to The Sports Guy,44.84,In stock,Five,https://books.toscrape.com/catalogue/the-book-of-basketball-the-nba-according-to-the-sports-guy_232/index.html,5
The Blind Side: Evolution of a Game,53.71,In stock,Five,https://books.toscrape.com/catalogue/the-blind-side-evolution-of-a-game_231/index.html,5
The Autobiography of Malcolm X,23.43,In stock,Two,https://books.toscrape.com/catalogue/the-autobiography-of-malcolm-x_230/index.html,2
"The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution",34.32,In stock,Three,https://books.toscrape.com/catalogue/the-art-of-simple-food-notes-lessons-and-recipes-from-a-delicious-revolution_229/index.html,3
The Art of Fielding,22.1,In stock,One,https://books.toscrape.com/catalogue/the-art-of-fielding_228/index.html,1
"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",25.83,In stock,Two,https://books.toscrape.com/catalogue/surely-youre-joking-mr-feynman-adventures-of-a-curious-character_227/index.html,2
Stiff: The Curious Lives of Human Cadavers,36.74,In stock,Three,https://books.toscrape.com/catalogue/stiff-the-curious-lives-of-human-cadavers_226/index.html,3
Spilled Milk: Based on a True Story,49.51,In stock,One,https://books.toscrape.com/catalogue/spilled-milk-based-on-a-true-story_225/index.html,1
Something Borrowed (Darcy & Rachel #1),48.96,In stock,Five,https://books.toscrape.com/catalogue/something-borrowed-darcy-rachel-1_224/index.html,5
Something Blue (Darcy & Rachel #2),54.62,In stock,One,https://books.toscrape.com/catalogue/something-blue-darcy-rachel-2_223/index.html,1
Soldier (Talon #3),24.72,In stock,Two,https://books.toscrape.com/catalogue/soldier-talon-3_222/index.html,2
Shopaholic & Baby (Shopaholic #5),46.45,In stock,Two,https://books.toscrape.com/catalogue/shopaholic-baby-shopaholic-5_221/index.html,2
Seven Days in the Art World,52.33,In stock,Two,https://books.toscrape.com/catalogue/seven-days-in-the-art-world_220/index.html,2
Seven Brief Lessons on Physics,30.6,In stock,Four,https://books.toscrape.com/catalogue/seven-brief-lessons-on-physics_219/index.html,4
Scarlet (The Lunar Chronicles #2),14.57,In stock,Four,https://books.toscrape.com/catalogue/scarlet-the-lunar-chronicles-2_218/index.html,4
Sarah's Key,46.29,In stock,One,https://books.toscrape.com/catalogue/sarahs-key_217/index.html,1
"Saga, Volume 3 (Saga (Collected Editions) #3)",21.57,In stock,Five,https://books.toscrape.com/catalogue/saga-volume-3-saga-collected-editions-3_216/index.html,5
Running with Scissors,12.91,In stock,Four,https://books.toscrape.com/catalogue/running-with-scissors_215/index.html,4
Rogue Lawyer (Rogue Lawyer #1),50.11,In stock,Three,https://books.toscrape.com/catalogue/rogue-lawyer-rogue-lawyer-1_214/index.html,3
"Rise of the Rocket Girls: The Women Who Propelled Us, from Missiles to the Moon to Mars",41.67,In stock,Four,https://books.toscrape.com/catalogue/rise-of-the-rocket-girls-the-women-who-propelled-us-from-missiles-to-the-moon-to-mars_213/index.html,4
Rework,44.88,In stock,Two,https://books.toscrape.com/catalogue/rework_212/index.html,2
Reservations for Two,11.1,In stock,Three,https://books.toscrape.com/catalogue/reservations-for-two_211/index.html,3
Red: The True Story of Red Riding Hood,28.54,In stock,Three,https://books.toscrape.com/catalogue/red-the-true-story-of-red-riding-hood_210/index.html,3
Ready Player One,19.07,In stock,Four,https://books.toscrape.com/catalogue/ready-player-one_209/index.html,4
Quiet: The Power of Introverts in a World That Can't Stop Talking,43.55,In stock,One,https://books.toscrape.com/catalogue/quiet-the-power-of-introverts-in-a-world-that-cant-stop-talking_208/index.html,1
Prodigy: The Graphic Novel (Legend: The Graphic Novel #2),43.63,In stock,Three,https://books.toscrape.com/catalogue/prodigy-the-graphic-novel-legend-the-graphic-novel-2_207/index.html,3
Persepolis: The Story of a Childhood (Persepolis #1-2),39.13,In stock,One,https://books.toscrape.com/catalogue/persepolis-the-story-of-a-childhood-persepolis-1-2_206/index.html,1
Packing for Mars: The Curious Science of Life in the Void,56.68,In stock,Two,https://books.toscrape.com/catalogue/packing-for-mars-the-curious-science-of-life-in-the-void_205/index.html,2
Outliers: The Story of Success,14.16,In stock,One,https://books.toscrape.com/catalogue/outliers-the-story-of-success_204/index.html,1
Original Fake,31.45,In stock,Three,https://books.toscrape.com/catalogue/original-fake_203/index.html,3
Orange Is the New Black,24.61,In stock,Two,https://books.toscrape.com/catalogue/orange-is-the-new-black_202/index.html,2
One for the Money (Stephanie Plum #1),32.87,In stock,Two,https://books.toscrape.com/catalogue/one-for-the-money-stephanie-plum-1_201/index.html,2
Notes from a Small Island (Notes From a Small Island #1),40.17,In stock,One,https://books.toscrape.com/catalogue/notes-from-a-small-island-notes-from-a-small-island-1_200/index.html,1
Night (The Night Trilogy #1),13.51,In stock,One,https://books.toscrape.com/catalogue/night-the-night-trilogy-1_199/index.html,1
Neither Here nor There: Travels in Europe,38.95,In stock,Three,https://books.toscrape.com/catalogue/neither-here-nor-there-travels-in-europe_198/index.html,3
Naked,31.69,In stock,Three,https://books.toscrape.com/catalogue/naked_197/index.html,3
Morning Star (Red Rising #3),29.4,In stock,One,https://books.toscrape.com/catalogue/morning-star-red-rising-3_196/index.html,1
"Miracles from Heaven: A Little Girl, Her Journey to Heaven, and Her Amazing Story of Healing",57.83,In stock,One,https://books.toscrape.com/catalogue/miracles-from-heaven-a-little-girl-her-journey-to-heaven-and-her-amazing-story-of-healing_195/index.html,1
Midnight Riot (Peter Grant/ Rivers of London - books #1),55.46,In stock,Two,https://books.toscrape.com/catalogue/midnight-riot-peter-grant-rivers-of-london-books-1_194/index.html,2
Me Talk Pretty One Day,57.6,In stock,Two,https://books.toscrape.com/catalogue/me-talk-pretty-one-day_193/index.html,2
Manuscript Found in Accra,34.98,In stock,Two,https://books.toscrape.com/catalogue/manuscript-found-in-accra_192/index.html,2
Lust & Wonder,11.87,In stock,Two,https://books.toscrape.com/catalogue/lust-wonder_191/index.html,2
Lila (Gilead #3),12.47,In stock,Three,https://books.toscrape.com/catalogue/lila-gilead-3_190/index.html,3
"Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy #3)",33.26,In stock,Two,https://books.toscrape.com/catalogue/life-the-universe-and-everything-hitchhikers-guide-to-the-galaxy-3_189/index.html,2
Life Without a Recipe,59.04,In stock,Five,https://books.toscrape.com/catalogue/life-without-a-recipe_188/index.html,5
Life After Life,26.13,In stock,Two,https://books.toscrape.com/catalogue/life-after-life_187/index.html,2
Letter to a Christian Nation,22.2,In stock,One,https://books.toscrape.com/catalogue/letter-to-a-christian-nation_186/index.html,1
Let's Pretend This Never Happened: A Mostly True Memoir,45.11,In stock,One,https://books.toscrape.com/catalogue/lets-pretend-this-never-happened-a-mostly-true-memoir_185/index.html,1
Legend (Legend #1),43.69,In stock,Four,https://books.toscrape.com/catalogue/legend-legend-1_184/index.html,4
"Lean In: Women, Work, and the Will to Lead",25.02,In stock,One,https://books.toscrape.com/catalogue/lean-in-women-work-and-the-will-to-lead_183/index.html,1
"Lamb: The Gospel According to Biff, Christ's Childhood Pal",55.5,In stock,Five,https://books.toscrape.com/catalogue/lamb-the-gospel-according-to-biff-christs-childhood-pal_182/index.html,5
Lady Renegades (Rebel Belle #3),53.04,In stock,Five,https://books.toscrape.com/catalogue/lady-renegades-rebel-belle-3_181/index.html,5
Jurassic Park (Jurassic Park #1),44.97,In stock,One,https://books.toscrape.com/catalogue/jurassic-park-jurassic-park-1_180/index.html,1
It's Never Too Late to Begin Again: Discovering Creativity and Meaning at Midlife and Beyond,42.38,In stock,One,https://books.toscrape.com/catalogue/its-never-too-late-to-begin-again-discovering-creativity-and-meaning-at-midlife-and-beyond_179/index.html,1
Is Everyone Hanging Out Without Me? (And Other Concerns),20.11,In stock,Three,https://books.toscrape.com/catalogue/is-everyone-hanging-out-without-me-and-other-concerns_178/index.html,3
Into the Wild,56.7,In stock,Five,https://books.toscrape.com/catalogue/into-the-wild_177/index.html,5
Inferno (Robert Langdon #4),41.0,In stock,Five,https://books.toscrape.com/catalogue/inferno-robert-langdon-4_176/index.html,5
"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",28.85,In stock,Three,https://books.toscrape.com/catalogue/in-the-garden-of-beasts-love-terror-and-an-american-family-in-hitlers-berlin_175/index.html,3
If I Run (If I Run #1),49.97,In stock,Four,https://books.toscrape.com/catalogue/if-i-run-if-i-run-1_174/index.html,4
I've Got Your Number,19.69,In stock,One,https://books.toscrape.com/catalogue/ive-got-your-number_173/index.html,1
I Am Malala: The Girl Who Stood Up for Education and Was Shot by the Taliban,28.88,In stock,Two,https://books.toscrape.com/catalogue/i-am-malala-the-girl-who-stood-up-for-education-and-was-shot-by-the-taliban_172/index.html,2
Hungry Girl Clean & Hungry: Easy All-Natural Recipes for Healthy Eating in the Real World,33.14,In stock,Three,https://books.toscrape.com/catalogue/hungry-girl-clean-hungry-easy-all-natural-recipes-for-healthy-eating-in-the-real-world_171/index.html,3
"House of Lost Worlds: Dinosaurs, Dynasties, and the Story of Life on Earth",43.7,In stock,Two,https://books.toscrape.com/catalogue/house-of-lost-worlds-dinosaurs-dynasties-and-the-story-of-life-on-earth_170/index.html,2
House of Leaves,54.89,In stock,One,https://books.toscrape.com/catalogue/house-of-leaves_169/index.html,1
Horrible Bear!,37.52,In stock,Two,https://books.toscrape.com/catalogue/horrible-bear_168/index.html,2
Holidays on Ice,51.07,In stock,Two,https://books.toscrape.com/catalogue/holidays-on-ice_167/index.html,2
Heir to the Sky,44.07,In stock,Four,https://books.toscrape.com/catalogue/heir-to-the-sky_166/index.html,4
Green Eggs and Ham (Beginner Books B-16),10.79,In stock,Four,https://books.toscrape.com/catalogue/green-eggs-and-ham-beginner-books-b-16_165/index.html,4
"Grayson, Vol 3: Nemesis (Grayson #3)",42.72,In stock,One,https://books.toscrape.com/catalogue/grayson-vol-3-nemesis-grayson-3_164/index.html,1
Gratitude,26.66,In stock,Five,https://books.toscrape.com/catalogue/gratitude_163/index.html,5
Gone Girl,37.6,In stock,Five,https://books.toscrape.com/catalogue/gone-girl_162/index.html,5
Golden (Heart of Dread #3),42.21,In stock,Four,https://books.toscrape.com/catalogue/golden-heart-of-dread-3_161/index.html,4
Girl in the Blue Coat,46.83,In stock,Two,https://books.toscrape.com/catalogue/girl-in-the-blue-coat_160/index.html,2
"Fruits Basket, Vol. 3 (Fruits Basket #3)",45.17,In stock,Two,https://books.toscrape.com/catalogue/fruits-basket-vol-3-fruits-basket-3_159/index.html,2
"Friday Night Lights: A Town, a Team, and a Dream",51.22,In stock,Three,https://books.toscrape.com/catalogue/friday-night-lights-a-town-a-team-and-a-dream_158/index.html,3
Fire Bound (Sea Haven/Sisters of the Heart #5),21.28,In stock,Four,https://books.toscrape.com/catalogue/fire-bound-sea-havensisters-of-the-heart-5_157/index.html,4
Fifty Shades Freed (Fifty Shades #3),15.36,In stock,Five,https://books.toscrape.com/catalogue/fifty-shades-freed-fifty-shades-3_156/index.html,5
Fellside,38.62,In stock,One,https://books.toscrape.com/catalogue/fellside_155/index.html,1
Extreme Prey (Lucas Davenport #26),25.4,In stock,Three,https://books.toscrape.com/catalogue/extreme-prey-lucas-davenport-26_154/index.html,3
Eragon (The Inheritance Cycle #1),43.87,In stock,Three,https://books.toscrape.com/catalogue/eragon-the-inheritance-cycle-1_153/index.html,3
Eclipse (Twilight #3),18.74,In stock,One,https://books.toscrape.com/catalogue/eclipse-twilight-3_152/index.html,1
Dune (Dune #1),54.86,In stock,One,https://books.toscrape.com/catalogue/dune-dune-1_151/index.html,1
Dracula,52.62,In stock,Three,https://books.toscrape.com/catalogue/dracula_150/index.html,3
Do Androids Dream of Electric Sheep? (Blade Runner #1),51.48,In stock,One,https://books.toscrape.com/catalogue/do-androids-dream-of-electric-sheep-blade-runner-1_149/index.html,1
Disrupted: My Misadventure in the Start-Up Bubble,15.28,In stock,Five,https://books.toscrape.com/catalogue/disrupted-my-misadventure-in-the-start-up-bubble_148/index.html,5
Dead Wake: The Last Crossing of the Lusitania,39.24,In stock,Five,https://books.toscrape.com/catalogue/dead-wake-the-last-crossing-of-the-lusitania_147/index.html,5
"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",17.81,In stock,One,https://books.toscrape.com/catalogue/david-and-goliath-underdogs-misfits-and-the-art-of-battling-giants_146/index.html,1
Darkfever (Fever #1),56.02,In stock,One,https://books.toscrape.com/catalogue/darkfever-fever-1_145/index.html,1
Dark Places,23.9,In stock,Five,https://books.toscrape.com/catalogue/dark-places_144/index.html,5
Crazy Rich Asians (Crazy Rich Asians #1),49.13,In stock,Five,https://books.toscrape.com/catalogue/crazy-rich-asians-crazy-rich-asians-1_143/index.html,5
Counting Thyme,10.62,In stock,One,https://books.toscrape.com/catalogue/counting-thyme_142/index.html,1
Cosmos,36.17,In stock,Two,https://books.toscrape.com/catalogue/cosmos_141/index.html,2
Civilization and Its Discontents,59.95,In stock,Two,https://books.toscrape.com/catalogue/civilization-and-its-discontents_140/index.html,2
Cinder (The Lunar Chronicles #1),26.09,In stock,One,https://books.toscrape.com/catalogue/cinder-the-lunar-chronicles-1_139/index.html,1
Catastrophic Happiness: Finding Joy in Childhood's Messy Years,37.35,In stock,Two,https://books.toscrape.com/catalogue/catastrophic-happiness-finding-joy-in-childhoods-messy-years_138/index.html,2
Career of Evil (Cormoran Strike #3),24.72,In stock,Two,https://books.toscrape.com/catalogue/career-of-evil-cormoran-strike-3_137/index.html,2
Breaking Dawn (Twilight #4),35.28,In stock,Five,https://books.toscrape.com/catalogue/breaking-dawn-twilight-4_136/index.html,5
Brave Enough,51.32,In stock,Five,https://books.toscrape.com/catalogue/brave-enough_135/index.html,5
Boy Meets Boy,21.12,In stock,Three,https://books.toscrape.com/catalogue/boy-meets-boy_134/index.html,3
"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",27.35,In stock,Two,https://books.toscrape.com/catalogue/born-to-run-a-hidden-tribe-superathletes-and-the-greatest-race-the-world-has-never-seen_133/index.html,2
Blink: The Power of Thinking Without Thinking,21.74,In stock,Five,https://books.toscrape.com/catalogue/blink-the-power-of-thinking-without-thinking_132/index.html,5
Black Flags: The Rise of ISIS,40.87,In stock,One,https://books.toscrape.com/catalogue/black-flags-the-rise-of-isis_131/index.html,1
"Black Butler, Vol. 1 (Black Butler #1)",49.31,In stock,One,https://books.toscrape.com/catalogue/black-butler-vol-1-black-butler-1_130/index.html,1
Big Little Lies,22.11,In stock,One,https://books.toscrape.com/catalogue/big-little-lies_129/index.html,1
Between Shades of Gray,20.79,In stock,Five,https://books.toscrape.com/catalogue/between-shades-of-gray_128/index.html,5
Best of My Love (Fool's Gold #20),27.41,In stock,Two,https://books.toscrape.com/catalogue/best-of-my-love-fools-gold-20_127/index.html,2
Beowulf,38.35,In stock,Two,https://books.toscrape.com/catalogue/beowulf_126/index.html,2
Beautiful Creatures (Caster Chronicles #1),21.55,In stock,Five,https://books.toscrape.com/catalogue/beautiful-creatures-caster-chronicles-1_125/index.html,5
Awkward,38.02,In stock,Two,https://books.toscrape.com/catalogue/awkward_124/index.html,2
Ash,22.06,In stock,Four,https://books.toscrape.com/catalogue/ash_123/index.html,4
Are We There Yet?,10.66,In stock,Three,https://books.toscrape.com/catalogue/are-we-there-yet_122/index.html,3
Are We Smart Enough to Know How Smart Animals Are?,56.58,In stock,One,https://books.toscrape.com/catalogue/are-we-smart-enough-to-know-how-smart-animals-are_121/index.html,1
Annie on My Mind,36.83,In stock,Five,https://books.toscrape.com/catalogue/annie-on-my-mind_120/index.html,5
And Then There Were None,35.01,In stock,Two,https://books.toscrape.com/catalogue/and-then-there-were-none_119/index.html,2
A Walk in the Woods: Rediscovering America on the Appalachian Trail,30.48,In stock,Four,https://books.toscrape.com/catalogue/a-walk-in-the-woods-rediscovering-america-on-the-appalachian-trail_118/index.html,4
A Visit from the Goon Squad,14.08,In stock,Five,https://books.toscrape.com/catalogue/a-visit-from-the-goon-squad_117/index.html,5
A Storm of Swords (A Song of Ice and Fire #3),31.22,In stock,Two,https://books.toscrape.com/catalogue/a-storm-of-swords-a-song-of-ice-and-fire-3_116/index.html,2
A Heartbreaking Work of Staggering Genius,54.29,In stock,Five,https://books.toscrape.com/catalogue/a-heartbreaking-work-of-staggering-genius_115/index.html,5
8 Keys to Mental Health Through Exercise,31.04,In stock,One,https://books.toscrape.com/catalogue/8-keys-to-mental-health-through-exercise_114/index.html,1
#GIRLBOSS,50.96,In stock,One,https://books.toscrape.com/catalogue/girlboss_113/index.html,1
"The Suffragettes (Little Black Classics, #96)",11.89,In stock,Two,https://books.toscrape.com/catalogue/the-suffragettes-little-black-classics-96_112/index.html,2
The Sense of an Ending,31.38,In stock,Three,https://books.toscrape.com/catalogue/the-sense-of-an-ending_111/index.html,3
"The Sandman, Vol. 2: The Doll's House (The Sandman (volumes) #2)",54.81,In stock,One,https://books.toscrape.com/catalogue/the-sandman-vol-2-the-dolls-house-the-sandman-volumes-2_110/index.html,1
The Course of Love,16.78,In stock,Three,https://books.toscrape.com/catalogue/the-course-of-love_109/index.html,3
Sugar Rush (Offensive Line #2),24.42,In stock,One,https://books.toscrape.com/catalogue/sugar-rush-offensive-line-2_108/index.html,1
"Saga, Volume 2 (Saga (Collected Editions) #2)",11.75,In stock,Three,https://books.toscrape.com/catalogue/saga-volume-2-saga-collected-editions-2_107/index.html,3
"Run, Spot, Run: The Ethics of Keeping Pets",20.02,In stock,One,https://books.toscrape.com/catalogue/run-spot-run-the-ethics-of-keeping-pets_106/index.html,1
New Moon (Twilight #2),12.86,In stock,Four,https://books.toscrape.com/catalogue/new-moon-twilight-2_105/index.html,4
Life,31.58,In stock,Five,https://books.toscrape.com/catalogue/life_104/index.html,5
Kindle Paperwhite User's Guide,34.0,In stock,Three,https://books.toscrape.com/catalogue/kindle-paperwhite-users-guide_103/index.html,3
H is for Hawk,57.42,In stock,Five,https://books.toscrape.com/catalogue/h-is-for-hawk_102/index.html,5
Girl Online On Tour (Girl Online #2),53.47,In stock,One,https://books.toscrape.com/catalogue/girl-online-on-tour-girl-online-2_101/index.html,1
"Fruits Basket, Vol. 2 (Fruits Basket #2)",11.64,In stock,Five,https://books.toscrape.com/catalogue/fruits-basket-vol-2-fruits-basket-2_100/index.html,5
Diary of a Minecraft Zombie Book 1: A Scare of a Dare (An Unofficial Minecraft Book),52.88,In stock,Four,https://books.toscrape.com/catalogue/diary-of-a-minecraft-zombie-book-1-a-scare-of-a-dare-an-unofficial-minecraft-book_99/index.html,4
"Y: The Last Man, Vol. 1: Unmanned (Y: The Last Man #1)",18.51,In stock,Four,https://books.toscrape.com/catalogue/y-the-last-man-vol-1-unmanned-y-the-last-man-1_98/index.html,4
While You Were Mine,41.32,In stock,Five,https://books.toscrape.com/catalogue/while-you-were-mine_97/index.html,5
Where Lightning Strikes (Bleeding Stars #3),39.77,In stock,Three,https://books.toscrape.com/catalogue/where-lightning-strikes-bleeding-stars-3_96/index.html,3
When I'm Gone,51.96,In stock,Three,https://books.toscrape.com/catalogue/when-im-gone_95/index.html,3
Ways of Seeing,39.51,In stock,Five,https://books.toscrape.com/catalogue/ways-of-seeing_94/index.html,5
"Vampire Knight, Vol. 1 (Vampire Knight #1)",15.4,In stock,One,https://books.toscrape.com/catalogue/vampire-knight-vol-1-vampire-knight-1_93/index.html,1
Vampire Girl (Vampire Girl #1),53.82,In stock,Two,https://books.toscrape.com/catalogue/vampire-girl-vampire-girl-1_92/index.html,2
Twenty Love Poems and a Song of Despair,30.95,In stock,Four,https://books.toscrape.com/catalogue/twenty-love-poems-and-a-song-of-despair_91/index.html,4
Travels with Charley: In Search of America,57.82,In stock,Five,https://books.toscrape.com/catalogue/travels-with-charley-in-search-of-america_90/index.html,5
Three Wishes (River of Time: California #1),44.18,In stock,Two,https://books.toscrape.com/catalogue/three-wishes-river-of-time-california-1_89/index.html,2
This One Moment (Pushing Limits #1),48.71,In stock,One,https://books.toscrape.com/catalogue/this-one-moment-pushing-limits-1_88/index.html,1
The Zombie Room,19.69,In stock,Five,https://books.toscrape.com/catalogue/the-zombie-room_87/index.html,5
"The Wicked + The Divine, Vol. 1: The Faust Act (The Wicked + The Divine)",36.52,In stock,Two,https://books.toscrape.com/catalogue/the-wicked-the-divine-vol-1-the-faust-act-the-wicked-the-divine_86/index.html,2
The Tumor,41.56,In stock,Five,https://books.toscrape.com/catalogue/the-tumor_85/index.html,5
The Story of Hong Gildong,43.19,In stock,Four,https://books.toscrape.com/catalogue/the-story-of-hong-gildong_84/index.html,4
The Silent Wife,12.34,In stock,Five,https://books.toscrape.com/catalogue/the-silent-wife_83/index.html,5
The Silent Twin (Detective Jennifer Knight #3),36.25,In stock,Three,https://books.toscrape.com/catalogue/the-silent-twin-detective-jennifer-knight-3_82/index.html,3
The Selfish Gene,29.45,In stock,One,https://books.toscrape.com/catalogue/the-selfish-gene_81/index.html,1
The Secret Healer,34.56,In stock,Three,https://books.toscrape.com/catalogue/the-secret-healer_80/index.html,3
"The Sandman, Vol. 1: Preludes and Nocturnes (The Sandman (volumes) #1)",54.12,In stock,Three,https://books.toscrape.com/catalogue/the-sandman-vol-1-preludes-and-nocturnes-the-sandman-volumes-1_79/index.html,3
The Republic,33.78,In stock,Three,https://books.toscrape.com/catalogue/the-republic_78/index.html,3
The Odyssey,29.64,In stock,Three,https://books.toscrape.com/catalogue/the-odyssey_77/index.html,3
The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),57.7,In stock,Four,https://books.toscrape.com/catalogue/the-no-1-ladies-detective-agency-no-1-ladies-detective-agency-1_76/index.html,4
The Nicomachean Ethics,36.34,In stock,One,https://books.toscrape.com/catalogue/the-nicomachean-ethics_75/index.html,1
The Name of the Wind (The Kingkiller Chronicle #1),50.59,In stock,Three,https://books.toscrape.com/catalogue/the-name-of-the-wind-the-kingkiller-chronicle-1_74/index.html,3
The Mirror & the Maze (The Wrath and the Dawn #1.5),29.38,In stock,One,https://books.toscrape.com/catalogue/the-mirror-the-maze-the-wrath-and-the-dawn-15_73/index.html,1
The Little Prince,45.42,In stock,Two,https://books.toscrape.com/catalogue/the-little-prince_72/index.html,2
The Light of the Fireflies,54.43,In stock,One,https://books.toscrape.com/catalogue/the-light-of-the-fireflies_71/index.html,1
The Last Girl (The Dominion Trilogy #1),36.26,In stock,Two,https://books.toscrape.com/catalogue/the-last-girl-the-dominion-trilogy-1_70/index.html,2
The Iliad,16.16,In stock,One,https://books.toscrape.com/catalogue/the-iliad_69/index.html,1
The Hook Up (Game On #1),36.29,In stock,Five,https://books.toscrape.com/catalogue/the-hook-up-game-on-1_68/index.html,5
The Haters,27.89,In stock,Five,https://books.toscrape.com/catalogue/the-haters_67/index.html,5
The Girl You Lost,12.29,In stock,Five,https://books.toscrape.com/catalogue/the-girl-you-lost_66/index.html,5
The Girl In The Ice (DCI Erika Foster #1),15.85,In stock,Three,https://books.toscrape.com/catalogue/the-girl-in-the-ice-dci-erika-foster-1_65/index.html,3
The End of the Jesus Era (An Investigation #1),14.4,In stock,One,https://books.toscrape.com/catalogue/the-end-of-the-jesus-era-an-investigation-1_64/index.html,1
The Edge of Reason (Bridget Jones #2),19.18,In stock,Four,https://books.toscrape.com/catalogue/the-edge-of-reason-bridget-jones-2_63/index.html,4
The Complete Maus (Maus #1-2),10.64,In stock,Three,https://books.toscrape.com/catalogue/the-complete-maus-maus-1-2_62/index.html,3
The Communist Manifesto,14.76,In stock,Three,https://books.toscrape.com/catalogue/the-communist-manifesto_61/index.html,3
The Bhagavad Gita,57.49,In stock,Three,https://books.toscrape.com/catalogue/the-bhagavad-gita_60/index.html,3
The Bette Davis Club,30.66,In stock,Three,https://books.toscrape.com/catalogue/the-bette-davis-club_59/index.html,3
The Art of Not Breathing,40.83,In stock,Four,https://books.toscrape.com/catalogue/the-art-of-not-breathing_58/index.html,4
Taking Shots (Assassins #1),18.88,In stock,Two,https://books.toscrape.com/catalogue/taking-shots-assassins-1_57/index.html,2
Starlark,25.83,In stock,Three,https://books.toscrape.com/catalogue/starlark_56/index.html,3
"Skip Beat!, Vol. 01 (Skip Beat! #1)",42.12,In stock,Three,https://books.toscrape.com/catalogue/skip-beat-vol-01-skip-beat-1_55/index.html,3
Sister Sable (The Mad Queen #1),13.33,In stock,Three,https://books.toscrape.com/catalogue/sister-sable-the-mad-queen-1_54/index.html,3
Shatter Me (Shatter Me #1),42.4,In stock,One,https://books.toscrape.com/catalogue/shatter-me-shatter-me-1_53/index.html,1
Shameless,58.35,In stock,Three,https://books.toscrape.com/catalogue/shameless_52/index.html,3
Shadow Rites (Jane Yellowrock #10),21.72,In stock,Four,https://books.toscrape.com/catalogue/shadow-rites-jane-yellowrock-10_51/index.html,4
Settling the Score (The Summer Games #1),44.91,In stock,Two,https://books.toscrape.com/catalogue/settling-the-score-the-summer-games-1_50/index.html,2
Sense and Sensibility,37.46,In stock,One,https://books.toscrape.com/catalogue/sense-and-sensibility_49/index.html,1
"Saga, Volume 1 (Saga (Collected Editions) #1)",28.48,In stock,One,https://books.toscrape.com/catalogue/saga-volume-1-saga-collected-editions-1_48/index.html,1
"Rhythm, Chord & Malykhin",28.34,In stock,Two,https://books.toscrape.com/catalogue/rhythm-chord-malykhin_47/index.html,2
